transaction_item_id,transaction_id,product_id,quantity,price
TI0002940,T000975,P000253,4,356000
TI0002941,T000975,P000249,3,195000
TI0002942,T000975,P000074,5,331000
TI0002943,T000975,P000273,1,375000
TI0002944,T000975,P000796,1,65000
TI0002945,T000976,P000434,3,381000
TI0002946,T000976,P000375,3,231000
TI0002947,T000976,P000357,5,206000
TI0002948,T000976,P000196,1,405000
TI0002949,T000977,P000174,4,6000
TI0002950,T000977,P000359,5,40000
TI0002951,T000977,P000632,2,9000
TI0002952,T000978,P000046,2,174000
TI0002953,T000978,P000947,3,332000
TI0002954,T000978,P000838,2,102000
TI0002955,T000978,P000240,1,446000
TI0002956,T000979,P000758,1,372000
TI0002957,T000980,P000972,2,196000
TI0002958,T000980,P000636,3,236000
TI0002959,T000981,P000352,1,236000
TI0002960,T000982,P000461,3,185000
TI0002961,T000982,P000483,2,105000
TI0002962,T000982,P000024,5,74000
TI0002963,T000983,P000209,5,225000
TI0002964,T000983,P000560,3,113000
TI0002965,T000984,P000495,1,241000
TI0002966,T000984,P000638,4,48000
TI0002967,T000984,P000748,5,204000
TI0002968,T000984,P000145,5,471000
TI0002969,T000984,P000712,1,89000
TI0002970,T000985,P000175,2,369000
TI0002971,T000985,P000062,5,195000
TI0002972,T000985,P000291,3,51000
TI0002973,T000986,P000477,1,24000
TI0002974,T000987,P000398,3,463000
TI0002975,T000988,P000886,3,116000
TI0002976,T000988,P000111,4,340000
TI0002977,T000988,P000020,2,113000
TI0002978,T000989,P000521,3,270000
TI0002979,T000989,P000727,4,262000
TI0002980,T000989,P000102,5,443000
TI0002981,T000989,P000926,5,20000
TI0002982,T000990,P000191,2,95000
TI0002983,T000991,P000990,1,117000
TI0002984,T000991,P000469,1,426000
TI0002985,T000991,P000575,2,479000
TI0002986,T000991,P000949,5,217000
TI0002987,T000991,P000730,3,218000
TI0002988,T000992,P000502,2,286000
TI0002989,T000992,P000403,1,436000
TI0002990,T000992,P000763,3,245000
TI0002991,T000993,P000364,2,253000
TI0002992,T000993,P000641,5,290000
TI0002993,T000993,P000310,3,246000
TI0002994,T000994,P000641,3,290000
TI0002995,T000995,P000912,5,76000
TI0002996,T000995,P000835,3,488000
TI0002997,T000995,P000031,2,350000
TI0002998,T000995,P000967,2,182000
TI0002999,T000996,P000919,2,401000
TI0003000,T000996,P000403,1,436000
TI0003001,T000996,P000673,4,418000
TI0003002,T000997,P000984,2,116000
TI0003003,T000997,P000695,4,60000
TI0003004,T000997,P000628,2,31000
TI0003005,T000997,P000894,5,136000
TI0003006,T000997,P000641,2,290000
TI0003007,T000998,P000994,3,25000
TI0003008,T000998,P000320,4,161000
TI0003009,T000998,P000932,5,97000
TI0003010,T000998,P000620,2,484000
TI0003011,T000999,P000669,5,484000
TI0003012,T000999,P000142,5,460000
TI0003013,T001000,P000884,3,253000
TI0003014,T001000,P000142,5,460000
